1.8862e+03,1.9816e+03,2.0121e+03,2.0043e+03,1.9728e+03,1.9511e+03,1.9294e+03,1.9180e+03,1.7674e+03,1.6015e+03,2.0000e+00
1.9250e+03,2.0240e+03,2.0665e+03,2.0784e+03,2.0455e+03,2.0222e+03,1.9968e+03,1.9846e+03,1.8063e+03,1.6036e+03,2.0000e+00
1.9564e+03,2.0611e+03,2.0830e+03,2.0722e+03,2.0431e+03,2.0206e+03,2.0087e+03,1.9956e+03,1.8394e+03,1.6250e+03,2.0000e+00
2.1232e+03,2.2267e+03,2.2527e+03,2.2280e+03,2.1887e+03,2.1544e+03,2.1296e+03,2.1208e+03,1.9312e+03,1.6991e+03,2.0000e+00
1.9062e+03,2.0209e+03,2.0693e+03,2.0750e+03,2.0418e+03,2.0139e+03,1.9883e+03,1.9702e+03,1.7524e+03,1.5612e+03,2.0000e+00
1.9492e+03,2.0572e+03,2.1009e+03,2.0903e+03,2.0611e+03,2.0375e+03,2.0143e+03,2.0036e+03,1.8579e+03,1.6622e+03,2.0000e+00
1.9475e+03,2.0506e+03,2.0871e+03,2.0750e+03,2.0472e+03,2.0281e+03,2.0090e+03,1.9977e+03,1.8147e+03,1.6141e+03,2.0000e+00
1.9475e+03,2.0506e+03,2.0871e+03,2.0750e+03,2.0472e+03,2.0281e+03,2.0090e+03,1.9977e+03,1.8147e+03,1.6141e+03,2.0000e+00
1.9257e+03,2.0350e+03,2.0587e+03,2.0339e+03,2.0016e+03,1.9789e+03,1.9563e+03,1.9472e+03,1.8098e+03,1.6087e+03,2.0000e+00
1.9486e+03,2.0543e+03,2.0928e+03,2.0884e+03,2.0566e+03,2.0320e+03,2.0116e+03,2.0032e+03,1.8620e+03,1.6519e+03,2.0000e+00
1.9545e+03,2.0511e+03,2.0835e+03,2.0650e+03,2.0296e+03,2.0050e+03,1.9862e+03,1.9763e+03,1.8074e+03,1.6131e+03,2.0000e+00
1.9545e+03,2.0511e+03,2.0835e+03,2.0650e+03,2.0296e+03,2.0050e+03,1.9862e+03,1.9763e+03,1.8074e+03,1.6131e+03,2.0000e+00
1.9419e+03,2.0505e+03,2.0840e+03,2.0783e+03,2.0398e+03,2.0212e+03,1.9967e+03,1.9836e+03,1.8148e+03,1.5884e+03,2.0000e+00
1.8846e+03,1.9868e+03,2.0138e+03,2.0122e+03,1.9983e+03,1.9773e+03,1.9621e+03,1.9511e+03,1.8066e+03,1.6155e+03,2.0000e+00
2.0657e+03,2.1656e+03,2.1787e+03,2.1634e+03,2.1223e+03,2.0995e+03,2.0713e+03,2.0618e+03,1.9280e+03,1.7172e+03,2.0000e+00
1.9199e+03,2.0164e+03,2.0551e+03,2.0500e+03,2.0205e+03,1.9975e+03,1.9711e+03,1.9636e+03,1.7950e+03,1.6062e+03,2.0000e+00
1.9199e+03,2.0164e+03,2.0551e+03,2.0500e+03,2.0205e+03,1.9975e+03,1.9711e+03,1.9636e+03,1.7950e+03,1.6062e+03,2.0000e+00
1.8554e+03,1.9602e+03,2.0051e+03,2.0120e+03,1.9793e+03,1.9528e+03,1.9341e+03,1.9183e+03,1.7187e+03,1.5354e+03,2.0000e+00
1.9670e+03,2.0689e+03,2.0939e+03,2.0775e+03,2.0451e+03,2.0198e+03,1.9961e+03,1.9891e+03,1.8508e+03,1.6405e+03,2.0000e+00
1.9634e+03,2.0719e+03,2.1018e+03,2.0850e+03,2.0523e+03,2.0298e+03,2.0063e+03,1.9956e+03,1.8212e+03,1.6065e+03,2.0000e+00
1.9634e+03,2.0719e+03,2.1018e+03,2.0850e+03,2.0523e+03,2.0298e+03,2.0063e+03,1.9956e+03,1.8212e+03,1.6065e+03,2.0000e+00
1.9590e+03,2.0626e+03,2.0800e+03,2.0745e+03,2.0420e+03,2.0214e+03,2.0094e+03,1.9988e+03,1.8292e+03,1.6307e+03,2.0000e+00
1.9641e+03,2.0671e+03,2.0943e+03,2.0850e+03,2.0523e+03,2.0291e+03,2.0094e+03,1.9993e+03,1.8262e+03,1.6203e+03,2.0000e+00
1.8783e+03,1.9760e+03,2.0040e+03,1.9984e+03,1.9718e+03,1.9462e+03,1.9262e+03,1.9206e+03,1.7975e+03,1.6129e+03,2.0000e+00
1.9749e+03,2.0828e+03,2.1121e+03,2.0801e+03,2.0375e+03,2.0098e+03,1.9796e+03,1.9785e+03,1.8226e+03,1.6204e+03,2.0000e+00
2.0550e+03,2.1596e+03,2.1908e+03,2.1850e+03,2.1431e+03,2.1158e+03,2.0915e+03,2.0795e+03,1.8837e+03,1.6819e+03,2.0000e+00
2.1672e+03,2.1917e+03,2.1728e+03,2.1469e+03,2.0960e+03,2.0675e+03,2.0343e+03,2.0238e+03,1.7434e+03,1.5492e+03,2.0000e+00
2.2341e+03,2.2661e+03,2.2468e+03,2.2175e+03,2.1600e+03,2.1297e+03,2.1022e+03,2.0908e+03,1.8468e+03,1.6502e+03,2.0000e+00
2.2341e+03,2.2661e+03,2.2468e+03,2.2175e+03,2.1600e+03,2.1297e+03,2.1022e+03,2.0908e+03,1.8468e+03,1.6502e+03,2.0000e+00
2.2051e+03,2.2541e+03,2.2562e+03,2.2358e+03,2.1768e+03,2.1464e+03,2.1244e+03,2.1063e+03,1.8489e+03,1.6237e+03,2.0000e+00
2.2006e+03,2.2397e+03,2.2405e+03,2.2242e+03,2.1645e+03,2.1350e+03,2.1023e+03,2.0900e+03,1.8067e+03,1.6025e+03,2.0000e+00
2.2212e+03,2.2418e+03,2.2131e+03,2.1806e+03,2.1287e+03,2.0928e+03,2.0611e+03,2.0470e+03,1.7888e+03,1.5598e+03,2.0000e+00
2.2072e+03,2.2476e+03,2.2342e+03,2.2097e+03,2.1560e+03,2.1272e+03,2.1018e+03,2.0855e+03,1.8633e+03,1.6587e+03,2.0000e+00
2.2072e+03,2.2476e+03,2.2342e+03,2.2097e+03,2.1560e+03,2.1272e+03,2.1018e+03,2.0855e+03,1.8633e+03,1.6587e+03,2.0000e+00
2.1664e+03,2.2283e+03,2.2228e+03,2.2001e+03,2.1468e+03,2.1211e+03,2.1011e+03,2.0833e+03,1.8506e+03,1.6377e+03,2.0000e+00
2.1333e+03,2.1760e+03,2.1628e+03,2.1456e+03,2.1036e+03,2.0725e+03,2.0473e+03,2.0348e+03,1.8107e+03,1.6064e+03,2.0000e+00
2.1000e+03,2.2000e+03,2.2249e+03,2.2082e+03,2.1663e+03,2.1391e+03,2.1138e+03,2.1024e+03,1.9108e+03,1.6857e+03,2.0000e+00
2.3342e+03,2.3734e+03,2.3636e+03,2.3136e+03,2.2471e+03,2.2120e+03,2.1809e+03,2.1626e+03,1.8922e+03,1.6908e+03,2.0000e+00
2.3588e+03,2.4070e+03,2.3893e+03,2.3443e+03,2.2674e+03,2.2361e+03,2.2063e+03,2.1850e+03,1.9090e+03,1.6957e+03,2.0000e+00
2.3588e+03,2.4070e+03,2.3893e+03,2.3443e+03,2.2674e+03,2.2361e+03,2.2063e+03,2.1850e+03,1.9090e+03,1.6957e+03,2.0000e+00
2.3616e+03,2.4000e+03,2.3879e+03,2.3394e+03,2.2727e+03,2.2311e+03,2.2031e+03,2.1869e+03,1.9170e+03,1.7029e+03,2.0000e+00
2.3616e+03,2.4000e+03,2.3879e+03,2.3394e+03,2.2727e+03,2.2311e+03,2.2031e+03,2.1869e+03,1.9170e+03,1.7029e+03,2.0000e+00
2.3442e+03,2.3907e+03,2.3840e+03,2.3447e+03,2.2846e+03,2.2411e+03,2.2018e+03,2.1887e+03,1.9039e+03,1.6904e+03,2.0000e+00
2.2416e+03,2.2967e+03,2.2767e+03,2.2494e+03,2.1963e+03,2.1634e+03,2.1283e+03,2.1148e+03,1.8458e+03,1.6224e+03,2.0000e+00
2.2513e+03,2.3005e+03,2.2893e+03,2.2633e+03,2.2063e+03,2.1711e+03,2.1337e+03,2.1179e+03,1.8235e+03,1.6141e+03,2.0000e+00
2.2513e+03,2.3005e+03,2.2893e+03,2.2633e+03,2.2063e+03,2.1711e+03,2.1337e+03,2.1179e+03,1.8235e+03,1.6141e+03,2.0000e+00
2.1500e+03,2.2053e+03,2.1966e+03,2.1664e+03,2.1168e+03,2.0848e+03,2.0590e+03,2.0554e+03,1.8595e+03,1.7004e+03,2.0000e+00
2.1000e+03,2.2000e+03,2.2249e+03,2.2082e+03,2.1663e+03,2.1391e+03,2.1138e+03,2.1024e+03,1.9108e+03,1.6857e+03,2.0000e+00
2.2092e+03,2.2650e+03,2.2503e+03,2.2201e+03,2.1633e+03,2.1311e+03,2.1017e+03,2.0887e+03,1.8507e+03,1.7112e+03,2.0000e+00
2.2587e+03,2.3147e+03,2.2913e+03,2.2569e+03,2.2005e+03,2.1689e+03,2.1341e+03,2.1231e+03,1.8481e+03,1.6213e+03,2.0000e+00
2.2410e+03,2.2974e+03,2.2761e+03,2.2401e+03,2.1885e+03,2.1536e+03,2.1267e+03,2.1100e+03,1.8503e+03,1.6259e+03,2.0000e+00
2.2410e+03,2.2974e+03,2.2761e+03,2.2401e+03,2.1885e+03,2.1536e+03,2.1267e+03,2.1100e+03,1.8503e+03,1.6259e+03,2.0000e+00
2.1831e+03,2.2420e+03,2.2508e+03,2.2269e+03,2.1741e+03,2.1426e+03,2.1062e+03,2.1105e+03,1.9220e+03,1.7658e+03,2.0000e+00
2.2626e+03,2.3205e+03,2.3110e+03,2.2669e+03,2.2187e+03,2.1920e+03,2.1642e+03,2.1725e+03,2.1078e+03,1.9840e+03,2.0000e+00
2.2626e+03,2.3205e+03,2.3110e+03,2.2669e+03,2.2187e+03,2.1920e+03,2.1642e+03,2.1725e+03,2.1078e+03,1.9840e+03,2.0000e+00
2.2535e+03,2.3103e+03,2.2905e+03,2.2531e+03,2.1931e+03,2.1575e+03,2.1262e+03,2.1137e+03,1.8381e+03,1.6239e+03,2.0000e+00
2.2287e+03,2.2918e+03,2.2771e+03,2.2411e+03,2.1900e+03,2.1553e+03,2.1255e+03,2.1069e+03,1.8164e+03,1.6084e+03,2.0000e+00
2.2663e+03,2.3163e+03,2.3060e+03,2.2826e+03,2.2236e+03,2.1898e+03,2.1537e+03,2.1359e+03,1.8320e+03,1.6204e+03,2.0000e+00
1.9603e+03,2.0498e+03,2.0684e+03,2.0550e+03,2.0187e+03,1.9936e+03,1.9716e+03,1.9654e+03,1.8427e+03,1.6598e+03,2.0000e+00
2.2154e+03,2.2662e+03,2.2526e+03,2.2231e+03,2.1663e+03,2.1334e+03,2.1008e+03,2.0877e+03,1.8369e+03,1.6484e+03,2.0000e+00
2.2154e+03,2.2662e+03,2.2526e+03,2.2231e+03,2.1663e+03,2.1334e+03,2.1008e+03,2.0877e+03,1.8369e+03,1.6484e+03,2.0000e+00
2.1975e+03,2.2617e+03,2.2665e+03,2.2437e+03,2.1846e+03,2.1428e+03,2.1143e+03,2.1209e+03,1.9741e+03,1.7569e+03,2.0000e+00
2.3941e+03,2.4791e+03,2.4984e+03,2.4669e+03,2.3947e+03,2.3456e+03,2.3022e+03,2.3350e+03,2.3020e+03,1.9925e+03,2.0000e+00
2.3941e+03,2.4791e+03,2.4984e+03,2.4669e+03,2.3947e+03,2.3456e+03,2.3022e+03,2.3350e+03,2.3020e+03,1.9925e+03,2.0000e+00
2.2392e+03,2.3010e+03,2.2860e+03,2.2501e+03,2.1963e+03,2.1586e+03,2.1205e+03,2.1045e+03,1.8522e+03,1.6254e+03,2.0000e+00
2.2484e+03,2.2940e+03,2.2948e+03,2.2675e+03,2.2100e+03,2.1756e+03,2.1391e+03,2.1238e+03,1.8281e+03,1.5901e+03,2.0000e+00
2.2943e+03,2.3361e+03,2.3199e+03,2.2869e+03,2.2295e+03,2.1920e+03,2.1636e+03,2.1432e+03,1.8380e+03,1.6299e+03,2.0000e+00
2.2943e+03,2.3361e+03,2.3199e+03,2.2869e+03,2.2295e+03,2.1920e+03,2.1636e+03,2.1432e+03,1.8380e+03,1.6299e+03,2.0000e+00
2.2075e+03,2.2615e+03,2.2586e+03,2.2337e+03,2.1800e+03,2.1453e+03,2.1157e+03,2.1034e+03,1.8532e+03,1.6819e+03,2.0000e+00
1.9603e+03,2.0498e+03,2.0684e+03,2.0550e+03,2.0187e+03,1.9936e+03,1.9716e+03,1.9654e+03,1.8427e+03,1.6598e+03,2.0000e+00
1.8945e+03,1.9896e+03,2.0366e+03,2.0418e+03,2.0058e+03,1.9761e+03,1.9487e+03,1.9419e+03,1.7899e+03,1.5811e+03,2.0000e+00
1.0799e+03,1.1741e+03,1.2602e+03,1.3084e+03,1.3482e+03,1.3761e+03,1.3795e+03,1.3672e+03,1.3664e+03,1.2972e+03,2.0000e+00
1.1277e+03,1.2393e+03,1.3126e+03,1.3489e+03,1.3926e+03,1.4158e+03,1.4195e+03,1.4182e+03,1.4951e+03,1.3454e+03,2.0000e+00
2.2982e+03,2.4542e+03,2.5029e+03,2.5182e+03,2.5438e+03,2.5453e+03,2.5419e+03,2.5350e+03,2.4469e+03,2.1012e+03,2.0000e+00
2.2982e+03,2.4542e+03,2.5029e+03,2.5182e+03,2.5438e+03,2.5453e+03,2.5419e+03,2.5350e+03,2.4469e+03,2.1012e+03,2.0000e+00
2.2757e+03,2.4437e+03,2.5141e+03,2.5410e+03,2.5573e+03,2.5584e+03,2.5552e+03,2.5468e+03,2.4569e+03,2.0737e+03,2.0000e+00
2.2757e+03,2.4437e+03,2.5141e+03,2.5410e+03,2.5573e+03,2.5584e+03,2.5552e+03,2.5468e+03,2.4569e+03,2.0737e+03,2.0000e+00
1.0374e+03,1.1179e+03,1.1992e+03,1.2178e+03,1.3103e+03,1.3619e+03,1.3872e+03,1.3826e+03,1.5389e+03,1.5362e+03,2.0000e+00
9.6535e+02,1.0067e+03,1.0652e+03,1.0828e+03,1.1429e+03,1.1755e+03,1.2057e+03,1.2332e+03,1.4591e+03,1.4990e+03,2.0000e+00
2.5865e+03,2.7909e+03,2.9033e+03,2.9010e+03,2.8957e+03,2.8841e+03,2.8581e+03,2.8382e+03,2.3865e+03,2.0770e+03,2.0000e+00
3.3768e+02,4.1803e+02,6.1708e+02,6.6245e+02,6.8354e+02,6.8551e+02,6.7386e+02,6.8034e+02,7.0835e+02,7.4574e+02,2.0000e+00
1.6545e+03,1.7211e+03,1.8182e+03,1.8458e+03,1.8992e+03,1.9478e+03,1.9235e+03,1.9008e+03,1.7292e+03,1.6639e+03,2.0000e+00
5.9819e+02,9.1971e+02,1.9203e+03,2.0561e+03,2.1175e+03,2.0369e+03,1.8946e+03,1.9590e+03,1.5912e+03,1.3355e+03,2.0000e+00
9.4585e+02,1.3199e+03,1.5914e+03,1.6133e+03,1.6317e+03,1.6339e+03,1.6116e+03,1.6129e+03,1.5623e+03,1.4287e+03,2.0000e+00
1.0841e+03,1.3886e+03,1.5645e+03,1.5882e+03,1.6359e+03,1.6502e+03,1.6468e+03,1.6506e+03,1.7439e+03,1.6821e+03,2.0000e+00
1.1612e+03,1.5743e+03,1.9100e+03,1.9512e+03,1.9937e+03,2.0164e+03,2.0149e+03,2.0261e+03,2.0738e+03,1.7957e+03,2.0000e+00
1.1226e+03,1.5459e+03,1.8802e+03,1.9318e+03,1.9777e+03,1.9798e+03,1.9620e+03,1.9627e+03,1.8487e+03,1.5536e+03,2.0000e+00
1.1770e+03,1.5760e+03,1.9206e+03,2.0079e+03,2.1523e+03,2.2243e+03,2.2808e+03,2.2945e+03,2.4486e+03,1.8152e+03,2.0000e+00
1.0771e+03,1.5187e+03,1.8541e+03,1.9278e+03,2.0042e+03,2.0278e+03,2.0237e+03,2.0123e+03,1.8430e+03,1.4274e+03,2.0000e+00
8.8506e+02,1.1647e+03,1.3185e+03,1.3512e+03,1.4417e+03,1.4739e+03,1.4747e+03,1.4743e+03,1.5264e+03,1.3924e+03,2.0000e+00
8.4395e+02,1.1135e+03,1.2608e+03,1.2804e+03,1.3612e+03,1.3963e+03,1.3927e+03,1.3964e+03,1.4342e+03,1.3268e+03,2.0000e+00
9.3550e+02,1.2222e+03,1.4465e+03,1.5401e+03,1.6516e+03,1.6947e+03,1.6850e+03,1.6772e+03,1.6331e+03,1.4414e+03,2.0000e+00
9.4764e+02,1.2500e+03,1.4727e+03,1.5334e+03,1.5964e+03,1.6139e+03,1.6035e+03,1.5999e+03,1.6063e+03,1.4447e+03,2.0000e+00
9.6355e+02,1.2592e+03,1.4279e+03,1.5283e+03,1.7235e+03,1.7952e+03,1.8220e+03,1.7822e+03,1.6191e+03,1.4246e+03,2.0000e+00
9.9511e+02,1.3079e+03,1.4904e+03,1.5218e+03,1.5764e+03,1.5923e+03,1.5793e+03,1.5667e+03,1.4831e+03,1.3619e+03,2.0000e+00
1.0163e+03,1.3306e+03,1.5349e+03,1.5867e+03,1.6564e+03,1.6739e+03,1.6672e+03,1.6473e+03,1.5265e+03,1.4276e+03,2.0000e+00
9.8571e+02,1.2983e+03,1.5071e+03,1.5534e+03,1.6104e+03,1.6347e+03,1.6269e+03,1.6226e+03,1.5253e+03,1.4222e+03,2.0000e+00
7.4480e+02,8.7735e+02,1.0461e+03,1.0984e+03,1.1475e+03,1.1954e+03,1.2429e+03,1.2619e+03,1.9207e+03,2.0714e+03,2.0000e+00
2.6486e+03,3.4086e+03,4.7999e+03,5.2403e+03,5.5766e+03,5.8651e+03,6.2256e+03,6.2132e+03,4.8770e+03,3.3650e+03,2.0000e+00
6.4720e+02,6.7838e+02,7.1717e+02,8.0404e+02,9.9756e+02,1.1113e+03,1.2330e+03,1.3444e+03,2.7779e+03,2.6393e+03,2.0000e+00
6.3611e+02,6.9238e+02,7.7191e+02,8.3679e+02,9.5188e+02,1.0263e+03,1.1397e+03,1.2938e+03,2.9792e+03,2.6836e+03,2.0000e+00
7.2252e+02,7.9885e+02,9.2292e+02,1.0424e+03,1.2748e+03,1.3994e+03,1.5070e+03,1.5930e+03,2.8932e+03,2.5787e+03,2.0000e+00
8.0581e+02,8.7640e+02,9.9944e+02,1.0682e+03,1.1928e+03,1.2996e+03,1.4457e+03,1.6059e+03,3.6921e+03,3.1938e+03,2.0000e+00
5.6894e+02,6.2926e+02,7.2229e+02,8.0712e+02,9.6156e+02,1.0757e+03,1.2160e+03,1.3814e+03,3.4508e+03,2.9619e+03,2.0000e+00
5.6476e+02,6.1971e+02,6.9536e+02,7.8705e+02,9.7409e+02,1.0798e+03,1.2082e+03,1.3489e+03,3.2311e+03,2.8959e+03,2.0000e+00
5.9558e+02,6.5825e+02,7.5319e+02,8.2954e+02,9.4756e+02,1.0310e+03,1.1604e+03,1.3020e+03,3.1193e+03,2.7072e+03,2.0000e+00
6.6858e+02,7.2061e+02,8.3042e+02,9.0406e+02,1.0076e+03,1.1035e+03,1.2356e+03,1.3886e+03,3.2771e+03,2.9594e+03,2.0000e+00
6.7863e+02,7.3219e+02,8.1708e+02,8.7072e+02,9.6768e+02,1.0493e+03,1.1782e+03,1.3374e+03,3.3397e+03,3.0963e+03,2.0000e+00
5.8392e+02,6.3587e+02,7.4247e+02,8.3627e+02,9.7282e+02,1.0749e+03,1.2029e+03,1.3192e+03,2.9975e+03,2.6381e+03,2.0000e+00
1.0113e+03,1.0843e+03,1.1762e+03,1.3254e+03,1.5785e+03,1.7086e+03,1.8099e+03,1.9347e+03,3.4061e+03,3.1297e+03,2.0000e+00
7.0913e+02,7.5118e+02,8.1692e+02,8.7098e+02,9.7936e+02,1.0585e+03,1.1783e+03,1.3289e+03,3.1344e+03,2.9252e+03,2.0000e+00
6.4587e+02,6.9192e+02,7.6859e+02,8.4150e+02,9.9830e+02,1.1057e+03,1.2355e+03,1.3606e+03,2.9810e+03,2.6326e+03,2.0000e+00
6.6919e+02,7.0046e+02,7.6996e+02,8.3268e+02,9.7461e+02,1.0810e+03,1.2171e+03,1.3491e+03,3.0854e+03,2.7348e+03,2.0000e+00
6.7506e+02,7.3156e+02,7.8724e+02,8.8470e+02,1.0358e+03,1.1110e+03,1.2099e+03,1.3115e+03,2.7605e+03,2.5471e+03,2.0000e+00
7.9619e+02,8.8051e+02,1.0016e+03,1.1050e+03,1.2082e+03,1.2990e+03,1.4256e+03,1.5733e+03,3.6033e+03,2.8533e+03,2.0000e+00
7.3729e+02,8.0282e+02,8.8615e+02,9.4620e+02,1.0551e+03,1.1385e+03,1.2683e+03,1.4181e+03,3.3832e+03,2.9363e+03,2.0000e+00
5.7197e+02,6.1430e+02,6.6305e+02,7.5770e+02,9.4735e+02,1.0393e+03,1.1391e+03,1.2572e+03,2.6796e+03,2.4382e+03,2.0000e+00
7.3419e+02,8.1450e+02,9.2068e+02,1.0910e+03,1.4997e+03,1.6924e+03,1.8382e+03,1.8982e+03,3.1314e+03,2.7102e+03,2.0000e+00
5.9243e+02,6.3293e+02,6.9718e+02,7.7902e+02,9.0062e+02,9.7401e+02,1.0825e+03,1.2250e+03,2.6821e+03,2.4900e+03,2.0000e+00
6.6073e+02,7.0976e+02,7.8436e+02,8.3568e+02,9.5062e+02,1.0269e+03,1.1504e+03,1.3067e+03,3.1050e+03,2.8480e+03,2.0000e+00
